Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Giannis Antetokounmpo,6,,SF,11600,MIL,PHO,1,123,38,33,104,108,-1%,23,22,20,32,31,31,59.2,57.5,46.3,68.7,31.5,58.1,5.0,30.6,65.3,5.6
Russell Westbrook,10,,PG,11200,HOU,NOR,1,127,34,21,106,110,6%,29,28,23,41,39,36,62.0,50.1,38.8,61.4,37.5,58.8,5.2,36,40.7,3.6
James Harden,13,,SG,11000,HOU,NOR,1,127,37,29,106,110,6%,22,20,24,38,36,38,46.6,58.7,45.3,72.0,37.0,62.6,5.7,38.8,67.5,6.1
Nikola Jokic,9,,C,10000,DEN,@DET,1,107,28,24,101,110,1%,18,18,15,34,36,32,51.6,44.2,33.0,55.5,34.0,50.0,5.0,39.8,80.5,8.1
Andre Drummond,6,,C,9500,DET,DEN,1,105,25,22,100,106,-3%,14,14,14,35,36,34,45.9,48.5,36.3,60.8,34.5,48.9,5.1,30.2,51.4,5.4
Devin Booker,7,,SG,8900,PHO,@MIL,1,111,30,21,107,100,-2%,19,19,18,35,36,37,41.5,40.9,28.6,53.2,37.5,43.1,4.8,33.8,44.4,5.0
Pascal Siakam,5,,SF,8500,TOR,CHI,1,112,29,19,102,106,9%,15,18,20,35,33,36,42.2,42.1,32.6,51.6,34.5,43.9,5.2,28,33.3,3.9
Deandre Ayton,9,,C,8200,PHO,@MIL,1,111,22,20,107,100,0%,15,14,15,34,35,34,37.7,40.7,31.5,49.8,36.5,42.8,5.2,29.8,43.8,5.3
Zach LaVine,8,,SG,8100,CHI,@TOR,1,103,31,20,103,102,-3%,20,23,20,40,38,35,41.6,39.1,26.8,51.3,36.0,41.6,5.1,33.4,42.9,5.3
Jrue Holiday,12,,SG,7800,NOR,@HOU,1,122,26,18,106,107,2%,18,16,18,34,35,36,43.4,40.5,30.5,50.5,34.5,41.2,5.3,33.6,22.6,2.9
Brandon Ingram,7,,SF,7700,NOR,@HOU,1,122,29,21,106,107,6%,13,14,18,28,31,35,30.4,41.6,31.7,51.5,34.0,39.5,5.1,38.2,42.9,5.6
Clint Capela,,O,C,7500,HOU,NOR,1,127,16,21,106,110,3%,10,10,10,31,31,34,34.9,40.1,28.7,51.5,0.0,0.0,0.0,0,0.0,0.0
Fred Van Vleet,6,,SG,7300,TOR,CHI,1,112,23,17,102,106,-15%,12,13,15,36,36,37,36.2,38.2,28.5,47.9,35.5,35.8,4.9,32.2,28.8,3.9
Khris Middleton,6,,SG,7200,MIL,PHO,1,123,26,22,104,108,1%,19,15,15,36,33,30,42.5,34.8,25.6,44.1,31.5,37.7,5.2,32.9,44.6,6.2
Derrick Rose,6,,PG,7100,DET,DEN,1,105,32,22,100,106,-5%,16,18,16,30,32,27,37.5,32.0,23.7,40.4,31.5,35.8,5.0,12.9,5.2,0.7
Kyle Lowry,7,,PG,7000,TOR,CHI,1,112,24,17,102,106,-15%,13,12,15,34,35,38,36.3,38.9,30.5,47.3,34.5,35.4,5.1,29.5,28.8,4.1
Kelly Oubre,5,,SF,6800,PHO,@MIL,1,111,21,15,107,100,-10%,16,16,15,35,35,35,36.4,34.6,23.9,45.3,37.0,34.7,5.1,36.3,33.0,4.9
Lonzo Ball,7,,PG,6600,NOR,@HOU,1,122,21,13,106,107,2%,10,9,11,33,35,31,35.5,31.0,19.3,42.6,34.5,35.1,5.3,37.3,47.7,7.2
Zion Williamson,12,,PF,6500,NOR,@HOU,1,122,,,106,107,6%,14,13,13,29,25,25,30.9,30.9,26.4,35.3,29.5,39.0,6.0,33,37.5,5.8
Jerami Grant,5,,PF,6400,DEN,@DET,1,107,18,14,101,110,-1%,11,13,9,33,34,26,35.8,20.7,10.9,30.5,33.5,30.8,4.8,45.1,29.8,4.7
Eric Bledsoe,11,,PG,6100,MIL,PHO,1,123,25,19,104,108,4%,16,11,12,31,30,27,32.3,31.2,20.8,41.6,29.0,33.9,5.6,31.6,28.4,4.7
Will Barton,8,,SF,6000,DEN,@DET,1,107,20,16,101,110,-4%,16,13,13,35,32,34,29.8,32.7,23.1,42.3,33.5,31.4,5.2,36.6,37.3,6.2
Serge Ibaka,14,,PF,5800,TOR,CHI,1,112,23,18,102,106,9%,14,13,12,31,26,27,32.4,29.6,21.0,38.3,31.5,37.4,6.4,24.5,31.7,5.5
Jamal Murray,,O,PG,5600,DEN,@DET,1,107,26,17,101,110,2%,17,17,16,37,35,33,36.7,33.5,22.4,44.6,0.0,0.0,0.0,0,0.0,0.0
Ricky Rubio,1,O,PG,5500,PHO,@MIL,1,111,22,15,107,100,1%,7,8,11,28,29,33,20.9,34.2,22.7,45.7,0.0,0.0,0.0,0,0.0,0.0
Kris Dunn,,O,PG,5400,CHI,@TOR,1,103,16,12,103,102,-3%,6,6,7,26,29,25,30.4,22.9,13.2,32.6,0.0,0.0,0.0,0,0.0,0.0
Tomas Satoransky,3,,PG,5400,CHI,@TOR,1,103,18,15,103,102,-3%,8,9,8,33,30,29,29.8,25.4,15.9,35.0,30.5,25.7,4.8,29.9,20.5,3.8
Derrick Favors,8,,PF,5300,NOR,@HOU,1,122,16,21,106,107,6%,4,6,8,21,24,25,26.6,30.0,18.9,41.1,25.5,27.9,5.3,23.9,20.7,3.9
Thaddeus Young,4,,PF,5200,CHI,@TOR,1,103,20,13,103,102,4%,11,10,9,33,32,23,25.4,20.4,12.1,28.8,30.0,26.0,5.0,29.8,32.9,6.3
Michael Porter,,O,PF,5200,DEN,@DET,1,107,22,20,101,110,7%,11,12,6,25,24,14,30.6,16.3,3.3,29.2,0.0,0.0,0.0,0,0.0,0.0
Brook Lopez,9,,C,5000,MIL,PHO,1,123,16,14,104,108,1%,9,10,9,28,27,27,25.6,27.0,16.6,37.5,25.5,26.2,5.2,32.9,50.3,10.1
Marc Gasol,,O,C,5000,TOR,CHI,1,112,14,12,102,106,10%,7,7,7,27,26,29,24.0,25.6,16.2,35.0,0.0,0.0,0.0,0,0.0,0.0
Eric Gordon,7,,SF,4900,HOU,NOR,1,127,22,11,106,110,-5%,12,16,14,30,34,30,36.1,22.0,9.4,34.7,30.0,24.7,5.0,33.1,25.2,5.1
Mikal Bridges,5,,SF,4800,PHO,@MIL,1,111,12,12,107,100,-10%,5,7,5,34,32,25,24.0,19.1,9.0,29.1,34.5,25.2,5.2,30.8,24.3,5.1
Norman Powell,,O,SG,4800,TOR,CHI,1,112,20,17,102,106,4%,13,11,11,27,25,28,23.3,25.8,15.2,36.4,0.0,0.0,0.0,0,0.0,0.0
Luke Kornet,1,,PF,4600,CHI,@TOR,1,103,16,13,103,102,4%,8,8,5,24,24,15,19.3,12.3,2.0,22.6,22.0,18.6,4.0,23,17.5,3.8
Reggie Jackson,5,,PG,4600,DET,DEN,1,105,,,100,106,-5%,13,13,11,28,25,23,27.6,23.6,12.7,34.4,27.5,24.3,5.3,34.1,32.6,7.1
Donte DiVincenzo,6,,SG,4500,MIL,PHO,1,123,17,15,104,108,1%,7,8,8,24,25,24,26.3,23.1,15.3,31.0,25.0,24.5,5.4,22.2,22.9,5.1
Christian Wood,1,,PF,4500,DET,DEN,1,105,21,23,100,106,0%,7,7,6,17,21,17,24.0,20.2,8.0,32.5,16.0,18.0,4.0,16.5,19.8,4.4
Rondae Hollis-Jefferson,,O,PF,4300,TOR,CHI,1,112,18,16,102,106,4%,3,4,6,13,17,20,17.8,19.7,9.8,29.7,0.0,0.0,0.0,0,0.0,0.0
O.G. Anunoby,6,,SF,4300,TOR,CHI,1,112,15,12,102,106,4%,8,7,9,28,26,30,18.1,23.9,12.3,35.6,29.0,23.1,5.4,21.1,13.4,3.1
P.J. Tucker,5,,PF,4300,HOU,NOR,1,127,9,9,106,110,3%,7,4,6,36,36,36,24.9,22.7,13.2,32.2,35.5,23.9,5.6,38.7,12.8,3.0
Daniel Gafford,,,PF,4300,CHI,@TOR,1,103,13,18,103,102,4%,3,4,3,11,18,13,16.5,12.6,2.9,22.4,17.0,15.2,3.5,9.1,-0.8,-0.2
Chris Boucher,4,,PF,4300,TOR,CHI,1,112,19,21,102,106,9%,7,5,5,16,11,13,14.4,15.8,4.5,27.1,16.0,19.4,4.5,24.5,27.5,6.4
Gary Harris,1,,SG,4300,DEN,@DET,1,107,16,10,101,110,-4%,7,9,10,24,26,33,21.4,21.9,14.3,29.5,25.0,17.8,4.1,31.3,6.1,1.4
Monte Morris,6,,PG,4300,DEN,@DET,1,107,19,15,101,110,2%,8,9,7,31,29,20,20.7,17.2,8.4,26.0,30.5,25.7,6.0,39.1,40.9,9.5
Bruce Brown,,,SG,4300,DET,DEN,1,105,17,12,100,106,-4%,5,6,8,18,25,27,19.2,23.2,12.3,34.1,19.5,16.0,3.7,38,43.0,10.0
Danuel House,11,,SF,4200,HOU,NOR,1,127,13,11,106,110,5%,9,9,9,31,33,31,28.9,21.4,11.7,31.1,33.0,23.5,5.6,28.1,30.9,7.4
Josh Hart,3,,SG,4200,NOR,@HOU,1,122,15,12,106,107,6%,6,7,9,25,26,29,25.9,24.5,16.3,32.7,25.5,20.9,5.0,29.6,31.5,7.5
J.J. Redick,,,SG,4200,NOR,@HOU,1,122,19,16,106,107,6%,9,8,11,22,23,28,19.5,22.1,13.1,31.0,23.5,19.4,4.6,14.3,0.0,0.0
Coby White,1,,PG,4200,CHI,@TOR,1,103,23,10,103,102,-3%,8,9,11,22,22,24,14.6,19.6,11.0,28.2,24.5,19.0,4.5,24.6,20.7,4.9
Luke Kennard,,O,SF,4200,DET,DEN,1,105,20,14,100,106,-4%,10,11,12,32,34,33,22.9,26.6,18.0,35.2,0.0,0.0,0.0,0,0.0,0.0
Chandler Hutchison,1,,SF,4100,CHI,@TOR,1,103,18,14,103,102,3%,11,8,6,25,21,18,21.0,15.8,8.0,23.5,24.0,19.7,4.8,27.6,25.5,6.2
Paul Millsap,,O,PF,4100,DEN,@DET,1,107,20,17,101,110,7%,6,7,9,23,23,25,19.7,24.3,15.2,33.5,0.0,0.0,0.0,0,0.0,0.0
Austin Rivers,,,PG,4000,HOU,NOR,1,127,15,10,106,110,6%,8,11,8,28,30,24,25.5,16.2,7.9,24.5,27.5,19.2,4.8,23.6,19.4,4.8
Dario Saric,,O,PF,3900,PHO,@MIL,1,111,17,13,107,100,0%,6,7,9,23,24,26,18.2,22.2,11.1,33.3,0.0,0.0,0.0,0,0.0,0.0
Terence Davis,,,SG,3900,TOR,CHI,1,112,18,15,102,106,9%,3,5,6,9,13,17,14.0,15.9,6.0,25.9,20.5,17.7,4.5,28.4,35.3,9.1
Markieff Morris,,O,SF,3900,DET,DEN,1,105,21,13,100,106,0%,8,9,9,25,26,23,18.6,19.1,11.1,27.2,0.0,0.0,0.0,0,0.0,0.0
Mason Plumlee,,O,C,3900,DEN,@DET,1,107,20,19,101,110,1%,6,6,5,14,18,17,23.1,19.6,10.8,28.4,0.0,0.0,0.0,0,0.0,0.0
Torrey Craig,2,,SG,3900,DEN,@DET,1,107,12,10,101,110,-4%,9,8,4,29,28,17,22.5,11.6,1.6,21.7,28.0,19.9,5.1,18.9,11.6,3.0
Aron Baynes,,O,C,3800,PHO,@MIL,1,111,20,15,107,100,0%,6,5,9,14,16,23,12.9,23.0,11.9,34.0,0.0,0.0,0.0,0,0.0,0.0
Thon Maker,,,C,3800,DET,DEN,1,105,15,14,100,106,-3%,5,3,3,15,16,12,19.4,9.9,1.6,18.2,12.0,10.0,2.6,6.3,4.5,1.2
Tyler Johnson,,,PG,3700,PHO,@MIL,1,111,17,9,107,100,-2%,6,5,6,16,14,17,8.9,12.0,5.6,18.4,21.0,14.5,3.9,9.7,2.7,0.7
Otto Porter,,O,SF,3700,CHI,@TOR,1,103,,,103,102,3%,11,11,10,27,29,27,21.9,19.8,11.2,28.4,0.0,0.0,0.0,0,0.0,0.0
Denzel Valentine,,P,SF,3700,CHI,@TOR,1,103,22,14,103,102,3%,9,7,6,19,16,12,15.0,11.8,2.8,20.8,17.5,16.2,4.4,13.6,6.2,1.7
Malik Beasley,2,,SG,3700,DEN,@DET,1,107,20,10,101,110,-4%,10,9,7,25,22,18,20.6,13.7,4.7,22.8,22.0,18.1,4.9,24,22.2,6.0
Sviatoslav Mykhailiuk,,,SG,3700,DET,DEN,1,105,16,12,100,106,-7%,4,10,7,23,28,22,18.2,14.3,5.3,23.3,25.0,16.1,4.4,35.3,25.2,6.8
Cristiano Felicio,1,,C,3600,CHI,@TOR,1,103,,,103,102,-9%,5,3,2,25,22,17,12.8,10.2,2.6,17.9,10.5,7.9,2.2,15.9,7.8,2.2
Ersan Ilyasova,,,PF,3600,MIL,PHO,1,123,17,17,104,108,-1%,6,4,6,18,16,17,14.0,17.2,8.0,26.4,15.5,14.3,4.0,14.3,11.8,3.3
Patrick Mccaw,,,SG,3600,TOR,CHI,1,112,11,8,102,106,-6%,1,2,5,21,22,26,10.9,14.8,4.8,24.8,25.0,14.8,4.1,22.9,18.4,5.1
Wesley Matthews,,,SG,3600,MIL,PHO,1,123,12,9,104,108,1%,6,6,6,29,26,25,14.8,14.2,7.2,21.1,26.5,16.1,4.5,14,3.7,1.0
Jaxson Hayes,2,,C,3600,NOR,@HOU,1,122,15,18,106,107,6%,4,3,5,15,13,20,10.1,19.8,10.3,29.2,12.5,12.2,3.4,3.5,4.4,1.2
Ty Jerome,,O,SG,3600,PHO,@MIL,1,111,,,107,100,1%,8,5,4,21,14,12,13.3,10.6,2.3,19.0,0.0,0.0,0.0,0,0.0,0.0
Kyle Korver,,,SG,3600,MIL,PHO,1,123,15,11,104,108,1%,4,5,5,16,18,17,15.5,12.2,5.7,18.7,17.0,12.6,3.5,18.9,10.2,2.8
Tim Frazier,,,PG,3600,DET,DEN,1,105,20,10,100,106,-5%,2,2,4,7,12,13,5.7,10.8,2.8,18.8,0.0,0.0,0.0,0,0.0,0.0
Tony Snell,,,SG,3600,DET,DEN,1,105,11,10,100,106,-4%,9,6,7,28,28,27,18.3,14.8,8.5,21.0,28.5,14.9,4.1,37,22.4,6.2
Kenrich Williams,,O,SF,3500,NOR,@HOU,1,122,10,8,106,107,6%,2,1,4,10,9,22,5.1,15.5,5.3,25.7,0.0,0.0,0.0,0,0.0,0.0
Darius Miller,,O,SF,3500,NOR,@HOU,1,122,,,106,107,6%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Dewan Hernandez,,O,PF,3500,TOR,CHI,1,112,,,102,106,9%,2,1,1,2,3,3,3.6,3.6,-0.8,8.0,0.0,0.0,0.0,0,0.0,0.0
Thabo Sefolosha,,,SF,3500,HOU,NOR,1,127,11,9,106,110,3%,1,3,2,9,13,10,9.7,7.5,1.7,13.3,14.5,12.6,3.6,18,21.1,6.0
Cameron Johnson,,O,SF,3500,PHO,@MIL,1,111,15,12,107,100,1%,7,4,6,24,16,20,11.4,14.5,5.9,23.0,0.0,0.0,0.0,0,0.0,0.0
Paul Watson,,,SG,3500,TOR,CHI,1,112,,,102,106,-15%,3,2,2,8,6,6,3.3,3.3,-1.4,8.0,0.0,0.0,0.0,3.2,3.7,1.1
Cameron Reynolds,,,SG,3500,MIL,PHO,1,123,,,104,108,4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Matt Thomas,,,SG,3500,TOR,CHI,1,112,,,102,106,-15%,2,1,3,7,5,10,3.1,6.8,2.0,11.6,0.0,0.0,0.0,18.1,11.2,3.2
Oshae Brissett,,,SF,3500,TOR,CHI,1,112,,,102,106,9%,1,3,2,2,8,8,4.6,4.5,-2.4,11.3,0.0,0.0,0.0,3.2,5.2,1.5
Jalen Lecque,,,PG,3500,PHO,@MIL,1,111,,,107,100,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,5.5,1.6
Zylan Cheatham,,O,PF,3500,NOR,@HOU,1,122,,,106,107,6%,1,2,2,8,10,10,4.7,4.7,0.5,9.0,0.0,0.0,0.0,0,0.0,0.0
Tariq Owens,,,C,3500,PHO,@MIL,1,111,,,107,100,0%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4.4,1.3
Jared Harper,,,PG,3500,PHO,@MIL,1,111,,,107,100,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0
Max Strus,,O,SF,3500,CHI,@TOR,1,103,,,103,102,-3%,2,2,2,3,3,3,3.1,3.1,-1.3,7.5,0.0,0.0,0.0,0,0.0,0.0
William Howard,,O,SF,3500,HOU,NOR,1,127,,,106,110,5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jevon Carter,1,,PG,3500,PHO,@MIL,1,111,14,9,107,100,1%,3,3,3,15,14,13,10.8,10.2,2.8,17.7,21.5,15.3,4.4,27.4,31.8,9.1
Nicolo Melli,,,PF,3500,NOR,@HOU,1,122,15,12,106,107,6%,6,5,4,17,14,15,14.4,11.8,1.8,21.8,11.0,9.5,2.7,12.2,11.8,3.4
Adam Mokoka,,,SG,3500,CHI,@TOR,1,103,,,103,102,-1%,1,2,2,3,3,3,1.4,1.4,-0.2,2.9,0.0,0.0,0.0,4.4,2.4,0.7
Chris Clemons,,,PG,3500,HOU,NOR,1,127,,,106,110,6%,4,5,5,6,7,9,6.4,7.7,-2.2,17.6,0.0,0.0,0.0,0,0.0,0.0
Thanasis Antetokounmpo,,,SF,3500,MIL,PHO,1,123,,,104,108,1%,2,1,2,3,3,4,2.2,3.4,-1.6,8.5,0.0,0.0,0.0,0,0.0,0.0
Nickeil Alexander-Walker,,,SG,3500,NOR,@HOU,1,122,24,8,106,107,2%,2,2,6,3,5,13,4.5,11.0,1.6,20.5,0.0,0.0,0.0,0,0.0,0.0
