Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Cameron Reynolds,0,,SG,3500,MIL,PHO,1,123.0,,,104,108,4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Thomas,0,,SG,3500,TOR,CHI,1,112.0,,,102,106,-15%,2,1,3,7,5,10,3.1,6.8,2.0,11.6,0.0,0.0,0.0,18.1,11.2,3.2
Oshae Brissett,0,,SF,3500,TOR,CHI,1,112.0,,,102,106,9%,1,3,2,2,8,8,4.6,4.5,-2.4,11.3,0.0,0.0,0.0,3.2,5.2,1.5
Jalen Lecque,0,,PG,3500,PHO,@MIL,1,111.0,,,107,100,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,5.5,1.6
Zylan Cheatham,0,O,PF,3500,NOR,@HOU,1,122.0,,,106,107,6%,1,2,2,8,10,10,4.7,4.7,0.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Tariq Owens,0,,C,3500,PHO,@MIL,1,111.0,,,107,100,0%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.4,1.3
Jared Harper,0,,PG,3500,PHO,@MIL,1,111.0,,,107,100,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0
Max Strus,0,O,SF,3500,CHI,@TOR,1,103.0,,,103,102,-3%,2,2,2,3,3,3,3.1,3.1,-1.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0
William Howard,0,O,SF,3500,HOU,NOR,1,127.0,,,106,110,5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jevon Carter,1.0,,PG,3500,PHO,@MIL,1,111.0,14.0,9.0,107,100,1%,3,3,3,15,14,13,10.8,10.2,2.8,17.7,21.5,15.3,4.4,27.4,31.8,9.1
Nicolo Melli,0,,PF,3500,NOR,@HOU,1,122.0,15.0,12.0,106,107,6%,6,5,4,17,14,15,14.4,11.8,1.8,21.8,11.0,9.5,2.7,12.2,11.8,3.4
Adam Mokoka,0,,SG,3500,CHI,@TOR,1,103.0,,,103,102,-1%,1,2,2,3,3,3,1.4,1.4,-0.2,2.9,0.0,0.0,0.0,4.4,2.4,0.7
Chris Clemons,0,,PG,3500,HOU,NOR,1,127.0,,,106,110,6%,4,5,5,6,7,9,6.4,7.7,-2.2,17.6,0.0,0.0,0.0,0.0,0.0,0.0
Thanasis Antetokounmpo,0,,SF,3500,MIL,PHO,1,123.0,,,104,108,1%,2,1,2,3,3,4,2.2,3.4,-1.6,8.5,0.0,0.0,0.0,0.0,0.0,0.0
Nickeil Alexander-Walker,0,,SG,3500,NOR,@HOU,1,122.0,24.0,8.0,106,107,2%,2,2,6,3,5,13,4.5,11.0,1.6,20.5,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Hartenstein,0,,PF,3500,HOU,NOR,1,127.0,,,106,110,5%,1,2,3,5,8,12,13.3,13.7,-1.8,29.2,0.0,0.0,0.0,0.0,0.0,0.0
Tyson Chandler,0,,C,3500,HOU,NOR,1,127.0,,,106,110,3%,0,0,1,6,9,9,4.0,6.2,-0.2,12.7,0.0,0.0,0.0,0.0,0.0,0.0
Frank Mason,0,O,PG,3500,MIL,PHO,1,123.0,,,104,108,4%,2,2,2,4,4,4,4.2,4.2,1.1,7.4,0.0,0.0,0.0,0.0,0.0,0.0
Jahlil Okafor,0,,C,3500,NOR,@HOU,1,122.0,20.0,19.0,106,107,1%,12,6,6,19,13,16,18.4,17.3,4.6,30.1,0.0,0.0,0.0,0.0,0.0,0.0
Gerald Green,0,O,SF,3500,HOU,NOR,1,127.0,,,106,110,-5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.J. Wilson,0,,PF,3500,MIL,PHO,1,123.0,,,104,108,-1%,1,2,3,4,5,9,5.6,6.6,0.1,13.1,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Miller,0,,PF,3500,TOR,CHI,1,112.0,,,102,106,4%,1,0,1,4,2,5,0.7,2.9,-1.9,7.7,0.0,0.0,0.0,0.0,0.0,0.0
Sterling Brown,0,,SG,3500,MIL,PHO,1,123.0,16.0,10.0,104,108,1%,4,5,5,11,10,15,8.3,12.5,3.8,21.2,0.0,0.0,0.0,10.3,6.4,1.8
Michael Frazier II,0,,SG,3500,HOU,NOR,1,127.0,,,106,110,-5%,2,2,2,13,8,8,3.8,3.8,1.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Arcidiacono,0,P,PG,3500,CHI,@TOR,1,103.0,13.0,8.0,103,102,-3%,3,2,3,15,12,15,7.9,9.0,3.3,14.8,17.0,11.0,3.1,24.3,16.2,4.6
E'Twaun Moore,0,,SF,3500,NOR,@HOU,1,122.0,21.0,12.0,106,107,6%,9,8,10,17,17,21,12.5,18.2,10.1,26.3,0.0,0.0,0.0,14.4,12.0,3.4
Robin Lopez,1.0,,C,3500,MIL,PHO,1,123.0,17.0,12.0,104,108,1%,5,3,5,12,11,15,7.9,11.8,4.1,19.5,0.0,0.0,0.0,12.6,13.5,3.9
Stanley Johnson,0,,SF,3500,TOR,CHI,1,112.0,,,102,106,4%,1,1,2,3,4,5,1.7,3.2,-0.1,6.6,0.0,0.0,0.0,4.4,6.9,2.0
Cheick Diallo,0,,PF,3500,PHO,@MIL,1,111.0,,,107,100,0%,1,2,3,6,9,9,7.1,8.5,0.2,16.9,12.0,10.7,3.1,25.9,20.9,6.0
Shaquille Harrison,0,,PG,3500,CHI,@TOR,1,103.0,,,103,102,-3%,5,3,3,10,6,7,6.4,7.6,-2.1,17.3,0.0,0.0,0.0,4.4,10.9,3.1
Josh Gray,0,O,PG,3500,NOR,@HOU,1,122.0,,,106,107,2%,1,1,1,11,8,8,0.8,0.8,-1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0
Nene Hilario,0,O,C,3500,HOU,NOR,1,127.0,,,106,110,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wendell Carter,0,O,C,3500,CHI,@TOR,1,103.0,16.0,16.0,103,102,4%,11,9,9,36,31,31,30.1,29.7,21.8,37.6,0.0,0.0,0.0,0.0,0.0,0.0
Pat Connaughton,0,,SG,3500,MIL,PHO,1,123.0,13.0,11.0,104,108,1%,6,3,5,24,16,19,12.4,14.8,7.6,22.0,18.5,15.2,4.3,19.8,23.9,6.8
Frank Jackson,0,,PG,3500,NOR,@HOU,1,122.0,20.0,8.0,106,107,2%,3,1,5,8,7,13,4.1,8.8,0.1,17.5,0.0,0.0,0.0,0.0,0.0,0.0
Lauri Markkanen,0,O,PF,3500,CHI,@TOR,1,103.0,21.0,15.0,103,102,4%,13,11,12,33,32,31,25.0,27.4,18.2,36.6,0.0,0.0,0.0,0.0,0.0,0.0
Frank Kaminsky,0,O,PF,3500,PHO,@MIL,1,111.0,21.0,15.0,107,100,0%,6,7,9,18,17,23,17.1,22.2,12.1,32.3,0.0,0.0,0.0,0.0,0.0,0.0
Ben McLemore,0,,SG,3500,HOU,NOR,1,127.0,16.0,11.0,106,110,-5%,10,8,8,19,20,24,14.1,16.6,8.1,25.0,21.0,14.8,4.2,23.6,28.0,8.0
Dragan Bender,0,,PF,3500,MIL,PHO,1,123.0,,,104,108,-1%,2,3,3,10,15,13,11.1,10.5,6.2,14.8,0.0,0.0,0.0,0.0,0.0,0.0
George Hill,0,O,PG,3500,MIL,PHO,1,123.0,17.0,18.0,104,108,4%,7,6,7,23,21,21,14.1,19.6,12.3,26.9,0.0,0.0,0.0,0.0,0.0,0.0
Elie Okobo,1.0,,SG,3500,PHO,@MIL,1,111.0,17.0,13.0,107,100,1%,0,2,4,6,14,12,9.9,10.4,1.8,18.9,27.0,20.6,5.9,26.2,10.2,2.9
Louis King,0,O,SF,3500,DET,DEN,1,105.0,,,100,106,0%,4,2,2,12,8,6,5.0,4.8,-0.2,9.8,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Bone,0,O,PG,3500,DET,DEN,1,105.0,,,100,106,-5%,1,2,2,2,3,3,1.5,1.1,-1.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0
Bol Bol,0,O,C,3500,DEN,@DET,1,107.0,,,101,110,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khyri Thomas,0,O,SG,3500,DET,DEN,1,105.0,,,100,106,-4%,0,0,0,3,3,3,0.5,0.5,-0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Sekou Doumbouya,0,,PF,3500,DET,DEN,1,105.0,16.0,8.0,100,106,0%,5,4,6,22,21,19,8.9,12.7,1.1,24.2,19.5,13.5,3.9,34.9,21.0,6.0
Vlatko Cancar,0,,SF,3500,DEN,@DET,1,107.0,,,101,110,-1%,1,1,1,2,2,2,2.5,1.9,-0.8,4.6,0.0,0.0,0.0,0.0,0.0,0.0
Jarred Vanderbilt,0,,SF,3500,DEN,@DET,1,107.0,,,101,110,7%,1,1,1,4,4,4,1.3,1.2,-0.7,3.1,0.0,0.0,0.0,5.1,11.2,3.2
Blake Griffin,0,O,PF,3500,DET,DEN,1,105.0,28.0,12.0,100,106,0%,14,14,14,28,29,29,24.5,27.3,19.4,35.1,0.0,0.0,0.0,0.0,0.0,0.0
PJ Dozier,0,,SG,3500,DEN,@DET,1,107.0,,,101,110,2%,6,6,6,16,14,14,14.7,13.1,4.6,21.7,15.0,13.2,3.8,13.5,9.3,2.7
Langston Galloway,0,,SG,3500,DET,DEN,1,105.0,16.0,12.0,100,106,-4%,4,8,8,25,28,26,15.1,17.4,10.5,24.4,24.5,15.8,4.5,19.9,11.0,3.1
Juan Hernangomez,0,,SF,3500,DEN,@DET,1,107.0,14.0,7.0,101,110,7%,8,4,3,18,12,12,8.7,7.2,0.9,13.5,16.5,12.1,3.5,11.7,8.5,2.4
Kawhi Leonard,12.0,,PF,10100,LAC,SAS,1,119.0,35.0,27.0,102,110,2%,21,24,21,29,33,33,61.0,49.0,38.8,59.3,34.0,49.0,4.9,31.7,45.7,4.5
Karl-Anthony Towns,13.0,,C,10000,MIN,@SAC,1,113.0,30.0,28.0,100,109,-6%,20,22,19,38,34,34,50.7,50.3,38.2,62.5,35.0,49.5,5.0,37.4,49.0,4.9
De'Aaron Fox,22.0,,PG,8300,SAC,MIN,1,114.0,31.0,21.0,105,108,4%,21,17,16,34,32,32,44.0,39.6,27.7,51.5,33.5,43.8,5.3,34.4,43.1,5.2
Paul George,3.0,,SF,8100,LAC,SAS,1,119.0,31.0,21.0,102,110,2%,14,17,18,22,30,31,38.6,38.7,25.3,52.2,24.5,30.3,3.7,31.2,43.4,5.4
DeMar DeRozan,7.0,,SG,7900,SAS,@LAC,1,110.0,27.0,22.0,105,105,-1%,17,16,16,35,35,35,42.9,39.6,30.9,48.3,35.0,39.5,5.0,34.2,38.0,4.8
Andrew Wiggins,14.0,,SG,7100,MIN,@SAC,1,113.0,28.0,17.0,100,109,2%,16,18,19,35,34,35,38.1,37.0,26.5,47.5,34.5,35.1,4.9,35.5,25.7,3.6
LaMarcus Aldridge,9.0,,PF,6800,SAS,@LAC,1,110.0,22.0,21.0,105,105,-4%,8,12,15,31,34,34,35.3,37.9,27.0,48.8,33.0,36.0,5.3,33.6,50.3,7.4
Montrezl Harrell,2.0,,C,6600,LAC,SAS,1,119.0,26.0,23.0,102,110,0%,15,16,14,28,29,29,37.9,34.5,24.0,45.0,28.5,34.7,5.3,24.8,17.1,2.6
Shabazz Napier,6.0,,PG,6200,MIN,@SAC,1,113.0,21.0,14.0,100,109,-3%,9,7,8,33,31,24,34.2,23.2,12.1,34.3,29.5,28.5,4.6,28.8,30.1,4.9
Richaun Holmes,0,O,PF,5800,SAC,MIN,1,114.0,15.0,21.0,105,108,-1%,8,10,9,27,30,30,32.1,31.5,19.9,43.1,0.0,0.0,0.0,0.0,0.0,0.0
Buddy Hield,9.0,,SG,5800,SAC,MIN,1,114.0,27.0,16.0,105,108,3%,15,16,18,28,29,34,32.6,32.7,22.6,42.7,28.5,29.8,5.1,19.8,23.9,4.1
Nemanja Bjelica,13.0,,PF,5600,SAC,MIN,1,114.0,18.0,16.0,105,108,-1%,9,9,10,29,31,29,26.5,27.4,16.7,38.1,31.5,31.5,5.6,27.3,24.6,4.4
Louis Williams,5.0,,SG,5500,LAC,SAS,1,119.0,30.0,18.0,102,110,0%,21,17,16,30,30,31,27.3,32.1,22.8,41.4,27.0,29.0,5.3,23.1,18.2,3.3
Marvin Bagley,0,O,PF,5400,SAC,MIN,1,114.0,25.0,16.0,105,108,-1%,16,14,13,34,28,26,29.4,27.1,21.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
Dejounte Murray,1.0,,PG,5300,SAS,@LAC,1,110.0,21.0,17.0,105,105,1%,9,9,9,29,25,24,24.1,26.7,17.1,36.2,25.0,25.3,4.8,24.6,13.0,2.5
Robert Covington,8.0,,PF,5300,MIN,@SAC,1,113.0,17.0,14.0,100,109,2%,10,10,10,32,32,30,26.0,28.3,19.5,37.2,31.5,28.0,5.3,30.4,38.6,7.3
Patrick Beverley,3.0,,PG,5000,LAC,SAS,1,119.0,14.0,13.0,102,110,5%,9,7,7,26,25,29,28.9,26.1,16.5,35.8,28.0,26.0,5.2,26.3,22.3,4.5
Jakob Poeltl,1.0,,C,5000,SAS,@LAC,1,110.0,13.0,20.0,105,105,4%,5,6,4,20,20,18,26.5,20.5,11.4,29.7,16.5,19.4,3.9,14.3,22.2,4.4
Bogdan Bogdanovic,5.0,,SG,4900,SAC,MIN,1,114.0,23.0,14.0,105,108,3%,7,11,12,26,28,28,22.2,24.7,14.4,35.0,28.0,25.4,5.2,31.1,28.9,5.9
Ivica Zubac,0,,C,4800,LAC,SAS,1,119.0,17.0,21.0,102,110,-1%,6,6,6,21,19,18,22.5,21.0,12.9,29.1,20.0,22.2,4.6,23.0,17.6,3.7
Harrison Barnes,3.0,,SF,4500,SAC,MIN,1,114.0,18.0,13.0,105,108,7%,7,8,11,30,32,35,16.1,24.5,15.0,34.0,33.5,23.9,5.3,34.2,29.5,6.6
Patrick Mills,0,,PG,4300,SAS,@LAC,1,110.0,20.0,15.0,105,105,1%,11,11,9,22,24,24,24.2,19.2,10.8,27.6,22.0,16.5,3.8,24.7,26.4,6.1
Harry Giles,1.0,,PF,4200,SAC,MIN,1,114.0,,,105,108,-1%,4,4,4,10,13,11,16.5,12.3,4.3,20.2,0.0,0.0,0.0,12.9,5.2,1.2
Jarrett Culver,2.0,,SF,4200,MIN,@SAC,1,113.0,20.0,9.0,100,109,-3%,6,6,10,24,24,25,13.4,20.1,9.6,30.6,25.5,21.0,5.0,17.6,10.7,2.5
Derrick White,5.0,,PG,4100,SAS,@LAC,1,110.0,18.0,15.0,105,105,1%,8,7,8,25,26,24,23.5,21.8,13.1,30.6,24.5,21.4,5.2,23.4,28.6,7.0
Landry Shamet,2.0,,PG,4000,LAC,SAS,1,119.0,13.0,9.0,102,110,0%,8,11,8,32,36,29,24.0,16.9,10.1,23.6,27.0,15.0,3.8,28.4,9.2,2.3
Cory Joseph,2.0,,PG,3900,SAC,MIN,1,114.0,15.0,10.0,105,108,4%,11,7,6,28,24,25,19.7,17.0,8.7,25.2,23.5,16.2,4.2,15.2,6.0,1.5
Dewayne Dedmon,6.0,,C,3900,SAC,MIN,1,114.0,18.0,9.0,105,108,1%,8,7,5,27,24,15,22.8,13.2,4.2,22.1,22.5,22.0,5.6,34.9,39.9,10.2
Josh Okogie,1.0,,SF,3900,MIN,@SAC,1,113.0,16.0,11.0,100,109,7%,8,8,7,26,24,24,19.3,18.8,10.2,27.5,23.0,17.9,4.6,26.4,23.3,6.0
Trey Lyles,0.0,,PF,3700,SAS,@LAC,1,110.0,13.0,12.0,105,105,-4%,6,5,5,20,18,18,13.1,14.9,7.3,22.4,16.5,13.7,3.7,25.8,19.0,5.1
Kent Bazemore,1.0,,SF,3700,SAC,MIN,1,114.0,16.0,8.0,105,108,3%,7,7,7,16,18,25,15.7,18.3,10.2,26.4,18.5,13.6,3.7,23.9,17.7,4.8
Rudy Gay,2.0,,SF,3600,SAS,@LAC,1,110.0,21.0,15.0,105,105,0%,8,7,9,22,19,22,15.9,21.7,13.6,29.7,16.5,15.7,4.4,15.0,10.6,2.9
JaMychal Green,1.0,,PF,3600,LAC,SAS,1,119.0,13.0,11.0,102,110,0%,5,4,6,21,20,22,17.0,17.9,9.6,26.1,17.5,14.9,4.1,17.3,17.4,4.8
DeMarre Carroll,0,O,SF,3500,SAS,@LAC,1,110.0,,,105,105,0%,1,1,2,2,5,9,2.5,5.9,2.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0
Marco Belinelli,0,,SG,3500,SAS,@LAC,1,110.0,17.0,9.0,105,105,-1%,5,4,6,19,16,16,9.9,10.7,5.0,16.5,10.0,7.5,2.1,0.0,0.0,0.0
Keldon Johnson,0,,SF,3500,SAS,@LAC,1,110.0,,,105,105,1%,2,2,2,3,3,3,2.5,2.5,0.3,4.8,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Patterson,0,,PF,3500,LAC,SAS,1,119.0,15.0,12.0,102,110,0%,1,2,4,5,10,13,7.1,9.3,1.7,17.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylen Nowell,0,O,PG,3500,MIN,@SAC,1,113.0,,,100,109,-3%,8,5,4,11,13,12,7.7,6.6,1.4,11.7,0.0,0.0,0.0,0.0,0.0,0.0
Terance Mann,0,,SG,3500,LAC,SAS,1,119.0,,,102,110,5%,1,1,2,4,5,8,3.1,5.2,-1.8,12.1,0.0,0.0,0.0,0.0,0.0,0.0
Quinndary Weatherspoon,0,O,SG,3500,SAS,@LAC,1,110.0,,,105,105,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin James,0,,SG,3500,SAC,MIN,1,114.0,,,105,108,4%,1,1,3,1,2,8,3.2,6.2,-1.2,13.5,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Tolliver,0,,PF,3500,SAC,MIN,1,114.0,11.0,7.0,105,108,-1%,1,2,3,6,10,16,5.9,9.4,1.8,16.9,0.0,0.0,0.0,6.3,0.0,0.0
Eric Mika,0,,PF,3500,SAC,MIN,1,114.0,,,105,108,1%,3,3,3,19,19,19,14.4,14.4,14.4,14.4,0.0,0.0,0.0,0.0,0.0,0.0
Kelan Martin,0,,SF,3500,MIN,@SAC,1,113.0,16.0,6.0,100,109,-9%,4,7,6,16,19,17,12.1,11.3,3.1,19.6,15.0,10.8,3.1,19.9,19.5,5.6
DaQuan Jeffries,0,O,SF,3500,SAC,MIN,1,114.0,,,105,108,4%,2,1,1,5,4,4,1.6,1.6,-1.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Guy,0,O,SG,3500,SAC,MIN,1,114.0,,,105,108,4%,1,1,1,2,2,2,1.0,1.0,-0.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0
Mfiondu Kabengele,0,,SF,3500,LAC,SAS,1,119.0,,,102,110,0%,2,3,2,5,5,4,5.1,4.5,0.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Luka Samanic,0,O,PF,3500,SAS,@LAC,1,110.0,,,105,105,-4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amir Coffey,0,O,PF,3500,LAC,SAS,1,119.0,,,102,110,0%,2,2,2,3,3,3,3.3,3.3,-1.3,7.8,0.0,0.0,0.0,0.0,0.0,0.0
Naz Reid,0,,PF,3500,MIN,@SAC,1,113.0,,,100,109,-6%,1,1,6,2,4,11,2.6,11.9,1.9,21.8,0.0,0.0,0.0,0.0,0.0,0.0
Bryn Forbes,0,,SG,3500,SAS,@LAC,1,110.0,19.0,10.0,105,105,-1%,8,8,10,20,22,25,13.6,16.8,8.6,25.1,24.5,16.0,4.6,23.4,12.2,3.5
Jake Layman,0,O,SF,3500,MIN,@SAC,1,113.0,17.0,10.0,100,109,2%,11,10,10,32,31,27,23.2,19.0,12.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Walton Jr.,0,,PG,3500,LAC,SAS,1,119.0,,,102,110,5%,1,1,2,6,8,10,2.5,4.7,-0.3,9.8,0.0,0.0,0.0,0.0,0.0,0.0
Johnathan Motley,0,,PF,3500,LAC,SAS,1,119.0,,,102,110,0%,2,1,1,3,2,2,3.7,3.4,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Bell,0,,PF,3500,MIN,@SAC,1,113.0,,,100,109,-9%,2,1,2,4,4,9,4.3,8.1,1.4,14.8,0.0,0.0,0.0,9.2,6.2,1.8
Yogi Ferrell,0,,PG,3500,SAC,MIN,1,114.0,19.0,12.0,105,108,4%,3,3,4,5,5,11,5.4,8.8,2.7,14.8,0.0,0.0,0.0,0.0,0.0,0.0
Jerome Robinson,0,,PG,3500,LAC,SAS,1,119.0,15.0,5.0,102,110,0%,1,2,3,6,9,12,5.2,7.3,-0.6,15.2,0.0,0.0,0.0,0.0,0.0,0.0
